patient_count,related_diagnosis,claim_week,claim_year,PRVDR_NUM,PRVDR_STATE_CD
28,A_AB_COPD_DY,42,2017,460009,46
12,A_AB_COPD_DY,42,2018,460015,46
18,A_AB_COPD_DY,42,2020,460007,46
66,A_AB_COPD_DY,42,2018,460009,46
12,A_AB_COPD_DY,42,2021,460021,46
18,A_AB_COPD_DY,42,2017,460021,46
12,A_AB_COPD_DY,42,2017,460015,46
42,A_AB_COPD_DY,42,2021,460009,46
24,A_AB_COPD_DY,42,2021,460015,46
12,Emesis,42,2019,460011,46
24,A_AB_COPD_DY,42,2018,460010,46
24,A_AB_COPD_DY,42,2021,460004,46
36,A_AB_COPD_DY,42,2020,460009,46
18,A_AB_COPD_DY,42,2020,460021,46
12,A_AB_COPD_DY,42,2017,460039,46
32,A_AB_COPD_DY,42,2019,460021,46
11,Emesis,42,2021,460009,46
20,A_AB_COPD_DY,43,2019,460009,46
12,A_AB_COPD_DY,43,2020,460047,46
30,A_AB_COPD_DY,43,2020,460021,46
12,A_AB_COPD_DY,43,2018,460001,46
21,A_AB_COPD_DY,43,2018,460047,46
12,Emesis,43,2019,460009,46
18,A_AB_COPD_DY,43,2022,460015,46
21,A_AB_COPD_DY,43,2017,460010,46
24,A_AB_COPD_DY,43,2021,460010,46
14,A_AB_COPD_DY,43,2019,460047,46
18,A_AB_COPD_DY,43,2020,460015,46
41,A_AB_COPD_DY,43,2017,460009,46
12,A_AB_COPD_DY,43,2020,460007,46
12,Emesis,43,2022,460001,46
12,A_AB_COPD_DY,43,2017,460001,46
12,A_AB_COPD_DY,43,2021,460039,46
11,A_AB_COPD_DY,43,2020,461333,46
12,A_AB_COPD_DY,43,2021,460021,46
12,A_AB_COPD_DY,43,2022,460010,46
18,A_AB_COPD_DY,43,2019,460021,46
21,A_AB_COPD_DY,43,2021,460047,46
12,A_AB_COPD_DY,43,2019,460026,46
12,A_AB_COPD_DY,43,2018,460004,46
48,A_AB_COPD_DY,43,2022,460009,46
18,A_AB_COPD_DY,43,2019,460015,46
24,A_AB_COPD_DY,43,2021,460004,46
15,A_AB_COPD_DY,43,2018,460015,46
30,A_AB_COPD_DY,43,2017,460004,46
24,Emesis,43,2020,460009,46
12,A_AB_COPD_DY,43,2019,460051,46
12,A_AB_COPD_DY,43,2018,463810,46
12,A_AB_COPD_DY,43,2017,460021,46
12,A_AB_COPD_DY,43,2020,460004,46
12,A_AB_COPD_DY,43,2018,460041,46
22,Emesis,43,2020,461333,46
28,A_AB_COPD_DY,43,2018,460009,46
24,Emesis,43,2022,460009,46
12,Emesis,43,2018,460009,46
12,A_AB_COPD_DY,43,2017,461802,46
12,A_AB_COPD_DY,43,2022,460007,46
12,A_AB_COPD_DY,43,2021,460051,46
66,A_AB_COPD_DY,43,2020,460009,46
12,A_AB_COPD_DY,43,2020,460010,46
18,A_AB_COPD_DY,43,2022,460047,46
12,A_AB_COPD_DY,43,2017,460041,46
70,A_AB_COPD_DY,43,2021,460009,46
14,A_AB_COPD_DY,43,2021,461307,46
18,A_AB_COPD_DY,43,2018,460021,46
11,A_AB_COPD_DY,43,2017,460047,46
28,A_AB_COPD_DY,44,2018,460009,46
54,A_AB_COPD_DY,44,2020,460009,46
42,A_AB_COPD_DY,44,2019,460009,46
47,A_AB_COPD_DY,44,2019,460021,46
36,A_AB_COPD_DY,44,2018,460010,46
12,A_AB_COPD_DY,44,2022,460004,46
12,Emesis,44,2022,460009,46
12,A_AB_COPD_DY,44,2022,461819,46
12,A_AB_COPD_DY,44,2017,460015,46
12,A_AB_COPD_DY,44,2020,460010,46
36,A_AB_COPD_DY,44,2020,460021,46
28,A_AB_COPD_DY,44,2021,460004,46
48,A_AB_COPD_DY,44,2021,460009,46
11,A_AB_COPD_DY,44,2022,460011,46
12,Emesis,44,2021,460009,46
18,A_AB_COPD_DY,44,2018,460021,46
29,A_AB_COPD_DY,44,2019,460010,46
18,A_AB_COPD_DY,44,2022,460009,46
13,A_AB_COPD_DY,44,2020,460015,46
12,A_AB_COPD_DY,44,2020,460006,46
12,A_AB_COPD_DY,44,2020,460004,46
24,A_AB_COPD_DY,44,2021,460047,46
12,A_AB_COPD_DY,44,2019,460047,46
36,A_AB_COPD_DY,44,2022,460010,46
18,A_AB_COPD_DY,44,2021,460010,46
26,A_AB_COPD_DY,44,2017,460021,46
18,A_AB_COPD_DY,44,2018,460004,46
27,A_AB_COPD_DY,44,2017,460004,46
34,A_AB_COPD_DY,44,2021,460021,46
45,A_AB_COPD_DY,44,2017,460009,46
12,A_AB_COPD_DY,44,2021,461819,46
12,A_AB_COPD_DY,44,2020,460019,46
12,Emesis,44,2018,460009,46
30,A_AB_COPD_DY,44,2022,460021,46
12,Emesis,44,2019,460041,46
11,Emesis,44,2021,460021,46
12,A_AB_COPD_DY,44,2018,460047,46
12,A_AB_COPD_DY,44,2018,460060,46
24,Emesis,44,2020,460009,46
12,A_AB_COPD_DY,44,2020,460001,46
22,A_AB_COPD_DY,44,2017,460010,46
12,A_AB_COPD_DY,44,2017,460005,46
18,A_AB_COPD_DY,44,2019,460004,46
15,A_AB_COPD_DY,45,2019,460021,46
18,A_AB_COPD_DY,45,2020,460010,46
12,A_AB_COPD_DY,45,2022,460021,46
18,A_AB_COPD_DY,45,2017,460007,46
12,A_AB_COPD_DY,45,2019,460006,46
36,A_AB_COPD_DY,45,2020,460004,46
12,A_AB_COPD_DY,45,2022,463985,46
12,A_AB_COPD_DY,45,2020,460015,46
18,A_AB_COPD_DY,45,2018,460021,46
12,A_AB_COPD_DY,45,2021,461307,46
21,A_AB_COPD_DY,45,2018,460004,46
12,A_AB_COPD_DY,45,2017,460010,46
18,A_AB_COPD_DY,45,2017,460051,46
42,A_AB_COPD_DY,45,2021,460009,46
23,A_AB_COPD_DY,45,2017,460004,46
40,A_AB_COPD_DY,45,2021,460021,46
12,A_AB_COPD_DY,45,2018,460044,46
66,A_AB_COPD_DY,45,2020,460009,46
18,A_AB_COPD_DY,45,2021,460047,46
27,Emesis,45,2017,460009,46
18,A_AB_COPD_DY,45,2019,460004,46
12,A_AB_COPD_DY,45,2017,460015,46
12,A_AB_COPD_DY,45,2017,460021,46
48,A_AB_COPD_DY,45,2019,460009,46
42,A_AB_COPD_DY,45,2022,460009,46
37,A_AB_COPD_DY,45,2017,460009,46
12,A_AB_COPD_DY,45,2017,460047,46
24,A_AB_COPD_DY,45,2022,460047,46
12,A_AB_COPD_DY,45,2021,461302,46
12,A_AB_COPD_DY,45,2017,460005,46
30,Emesis,45,2019,460009,46
24,Emesis,45,2020,460009,46
35,A_AB_COPD_DY,45,2018,460009,46
12,A_AB_COPD_DY,45,2018,460047,46
48,A_AB_COPD_DY,46,2021,460009,46
30,A_AB_COPD_DY,46,2017,460009,46
18,A_AB_COPD_DY,46,2021,460047,46
24,A_AB_COPD_DY,46,2021,460010,46
36,A_AB_COPD_DY,46,2022,460047,46
12,Emesis,46,2019,460009,46
12,Emesis,46,2018,460047,46
12,A_AB_COPD_DY,46,2018,460047,46
54,A_AB_COPD_DY,46,2018,460009,46
18,A_AB_COPD_DY,46,2020,460010,46
43,A_AB_COPD_DY,46,2020,460009,46
12,Emesis,46,2018,460009,46
12,A_AB_COPD_DY,46,2021,460015,46
18,A_AB_COPD_DY,46,2019,460044,46
12,A_AB_COPD_DY,46,2021,460001,46
18,A_AB_COPD_DY,46,2019,460010,46
16,A_AB_COPD_DY,46,2017,460010,46
25,A_AB_COPD_DY,46,2019,460021,46
12,A_AB_COPD_DY,46,2020,460026,46
18,Emesis,46,2021,460021,46
13,A_AB_COPD_DY,46,2018,461302,46
12,A_AB_COPD_DY,46,2020,461307,46
14,A_AB_COPD_DY,46,2022,460010,46
12,A_AB_COPD_DY,46,2017,460001,46
13,A_AB_COPD_DY,46,2019,460015,46
18,A_AB_COPD_DY,46,2020,460047,46
12,A_AB_COPD_DY,46,2021,460041,46
54,A_AB_COPD_DY,46,2022,460009,46
12,A_AB_COPD_DY,46,2020,460030,46
12,A_AB_COPD_DY,46,2021,460057,46
12,Coccidioidomycosis,46,2019,460021,46
18,A_AB_COPD_DY,46,2022,460021,46
12,A_AB_COPD_DY,46,2017,460021,46
12,A_AB_COPD_DY,46,2017,460007,46
12,A_AB_COPD_DY,46,2020,460019,46
30,Emesis,46,2020,460009,46
12,A_AB_COPD_DY,46,2020,460051,46
12,A_AB_COPD_DY,46,2020,460015,46
24,A_AB_COPD_DY,46,2021,460004,46
42,A_AB_COPD_DY,46,2020,460021,46
12,A_AB_COPD_DY,46,2022,460007,46
12,Emesis,46,2021,460009,46
12,Emesis,46,2022,460021,46
22,A_AB_COPD_DY,46,2021,460007,46
40,A_AB_COPD_DY,46,2018,460021,46
63,A_AB_COPD_DY,46,2019,460009,46
12,Emesis,46,2022,460009,46
24,A_AB_COPD_DY,46,2020,460004,46
12,Emesis,46,2017,460009,46
12,A_AB_COPD_DY,46,2018,460015,46
18,A_AB_COPD_DY,46,2022,460004,46
12,A_AB_COPD_DY,47,2019,460060,46
12,A_AB_COPD_DY,47,2021,460015,46
12,A_AB_COPD_DY,47,2019,460015,46
12,A_AB_COPD_DY,47,2018,460047,46
19,A_AB_COPD_DY,47,2020,460004,46
17,A_AB_COPD_DY,47,2017,460047,46
12,A_AB_COPD_DY,47,2022,460019,46
12,Emesis,47,2021,460009,46
18,A_AB_COPD_DY,47,2018,460004,46
13,A_AB_COPD_DY,47,2017,460007,46
42,A_AB_COPD_DY,47,2021,460009,46
12,Emesis,47,2017,460023,46
21,A_AB_COPD_DY,47,2019,460047,46
18,A_AB_COPD_DY,47,2022,460021,46
18,A_AB_COPD_DY,47,2021,460010,46
12,A_AB_COPD_DY,47,2022,460004,46
24,A_AB_COPD_DY,47,2020,460015,46
15,A_AB_COPD_DY,47,2017,460021,46
14,A_AB_COPD_DY,47,2018,460017,46
12,A_AB_COPD_DY,47,2021,460026,46
24,A_AB_COPD_DY,47,2021,460004,46
18,A_AB_COPD_DY,47,2019,460026,46
36,A_AB_COPD_DY,47,2020,460009,46
12,Emesis,47,2018,460009,46
18,A_AB_COPD_DY,47,2021,460007,46
24,A_AB_COPD_DY,47,2020,460006,46
22,A_AB_COPD_DY,47,2018,460009,46
12,A_AB_COPD_DY,47,2021,460057,46
18,A_AB_COPD_DY,47,2019,460001,46
29,A_AB_COPD_DY,47,2018,460021,46
12,Emesis,47,2022,460021,46
11,A_AB_COPD_DY,47,2018,460001,46
23,A_AB_COPD_DY,47,2017,460004,46
17,A_AB_COPD_DY,47,2017,460009,46
12,A_AB_COPD_DY,47,2020,460051,46
48,A_AB_COPD_DY,47,2022,460009,46
30,A_AB_COPD_DY,47,2020,460021,46
91,A_AB_COPD_DY,47,2019,460009,46
12,A_AB_COPD_DY,47,2022,460051,46
12,A_AB_COPD_DY,47,2017,460010,46
12,A_AB_COPD_DY,47,2022,460007,46
24,Emesis,47,2020,460009,46
18,Emesis,47,2022,460009,46
12,A_AB_COPD_DY,47,2022,460030,46
24,A_AB_COPD_DY,47,2019,460021,46
16,Emesis,47,2017,460009,46
24,Emesis,47,2019,460009,46
31,Emesis,48,2021,460009,46
29,A_AB_COPD_DY,48,2019,460047,46
11,A_AB_COPD_DY,48,2022,460049,46
12,A_AB_COPD_DY,48,2021,460004,46
12,A_AB_COPD_DY,48,2020,460004,46
12,A_AB_COPD_DY,48,2021,460047,46
16,A_AB_COPD_DY,48,2018,460004,46
24,A_AB_COPD_DY,48,2021,460009,46
14,Emesis,48,2017,460001,46
12,A_AB_COPD_DY,48,2022,460004,46
71,A_AB_COPD_DY,48,2022,460009,46
28,A_AB_COPD_DY,48,2018,460009,46
12,A_AB_COPD_DY,48,2017,461307,46
42,A_AB_COPD_DY,48,2021,460021,46
42,A_AB_COPD_DY,48,2020,460009,46
12,A_AB_COPD_DY,48,2017,460021,46
28,A_AB_COPD_DY,48,2019,460010,46
24,A_AB_COPD_DY,48,2022,460047,46
36,A_AB_COPD_DY,48,2018,460021,46
12,A_AB_COPD_DY,48,2018,463813,46
12,A_AB_COPD_DY,48,2021,460007,46
45,A_AB_COPD_DY,48,2019,460021,46
12,A_AB_COPD_DY,48,2022,460041,46
12,Emesis,48,2017,460021,46
16,A_AB_COPD_DY,48,2018,460005,46
18,A_AB_COPD_DY,48,2019,460004,46
18,A_AB_COPD_DY,48,2021,461307,46
18,A_AB_COPD_DY,48,2022,460021,46
24,Emesis,48,2017,460009,46
30,A_AB_COPD_DY,48,2017,460009,46
12,A_AB_COPD_DY,48,2019,460001,46
12,A_AB_COPD_DY,48,2021,460041,46
18,A_AB_COPD_DY,48,2020,460023,46
17,A_AB_COPD_DY,48,2017,460010,46
36,A_AB_COPD_DY,48,2019,460009,46
17,A_AB_COPD_DY,48,2017,460047,46
12,Emesis,48,2019,460004,46
12,Emesis,48,2019,460021,46
17,A_AB_COPD_DY,48,2017,460005,46
12,A_AB_COPD_DY,48,2017,460058,46
12,Coccidioidomycosis,49,2018,460021,46
24,A_AB_COPD_DY,49,2021,460010,46
18,A_AB_COPD_DY,49,2021,460041,46
40,A_AB_COPD_DY,49,2021,460009,46
36,A_AB_COPD_DY,49,2019,460021,46
18,Emesis,49,2017,460009,46
12,Emesis,49,2018,460042,46
11,A_AB_COPD_DY,49,2022,460052,46
12,A_AB_COPD_DY,49,2020,460004,46
12,Emesis,49,2018,460021,46
18,Emesis,49,2020,460009,46
29,A_AB_COPD_DY,49,2022,460047,46
23,A_AB_COPD_DY,49,2022,460021,46
12,Emesis,49,2022,460021,46
24,A_AB_COPD_DY,49,2018,460021,46
12,A_AB_COPD_DY,49,2020,460023,46
12,A_AB_COPD_DY,49,2022,460004,46
12,A_AB_COPD_DY,49,2017,460051,46
12,A_AB_COPD_DY,49,2020,460007,46
25,A_AB_COPD_DY,49,2017,460009,46
30,A_AB_COPD_DY,49,2020,460001,46
18,A_AB_COPD_DY,49,2021,460047,46
12,A_AB_COPD_DY,49,2017,460011,46
12,A_AB_COPD_DY,49,2021,460058,46
12,A_AB_COPD_DY,49,2019,460007,46
12,A_AB_COPD_DY,49,2020,460011,46
16,A_AB_COPD_DY,49,2021,460021,46
62,A_AB_COPD_DY,49,2019,460009,46
12,Emesis,49,2018,460030,46
13,A_AB_COPD_DY,49,2017,463985,46
12,A_AB_COPD_DY,49,2022,460019,46
12,A_AB_COPD_DY,49,2018,460044,46
16,A_AB_COPD_DY,49,2018,460042,46
12,A_AB_COPD_DY,49,2020,460047,46
24,A_AB_COPD_DY,49,2017,460015,46
66,A_AB_COPD_DY,49,2022,460009,46
12,A_AB_COPD_DY,49,2022,460010,46
14,A_AB_COPD_DY,49,2019,460047,46
76,A_AB_COPD_DY,49,2018,460009,46
54,A_AB_COPD_DY,49,2020,460009,46
12,Emesis,49,2020,460021,46
12,A_AB_COPD_DY,49,2018,460052,46
12,A_AB_COPD_DY,49,2020,460005,46
12,A_AB_COPD_DY,49,2019,460006,46
18,Emesis,49,2021,460009,46
18,A_AB_COPD_DY,49,2017,460021,46
24,A_AB_COPD_DY,49,2020,460021,46
12,A_AB_COPD_DY,49,2021,460023,46
12,A_AB_COPD_DY,49,2018,460019,46
16,A_AB_COPD_DY,50,2018,460004,46
12,A_AB_COPD_DY,50,2022,460007,46
11,Coccidioidomycosis,50,2018,460021,46
15,A_AB_COPD_DY,50,2019,460051,46
12,Emesis,50,2019,460030,46
18,A_AB_COPD_DY,50,2021,460004,46
35,A_AB_COPD_DY,50,2021,460009,46
49,A_AB_COPD_DY,50,2020,460021,46
36,A_AB_COPD_DY,50,2018,460009,46
15,A_AB_COPD_DY,50,2018,460047,46
18,A_AB_COPD_DY,50,2020,460001,46
40,A_AB_COPD_DY,50,2017,460009,46
14,A_AB_COPD_DY,50,2019,460010,46
13,A_AB_COPD_DY,50,2017,460021,46
12,A_AB_COPD_DY,50,2017,461302,46
12,A_AB_COPD_DY,50,2019,460057,46
31,A_AB_COPD_DY,50,2022,460009,46
23,A_AB_COPD_DY,50,2021,460001,46
12,A_AB_COPD_DY,50,2022,460041,46
12,A_AB_COPD_DY,50,2019,460021,46
18,A_AB_COPD_DY,50,2021,460010,46
12,Emesis,50,2021,460009,46
18,A_AB_COPD_DY,50,2021,460041,46
64,A_AB_COPD_DY,50,2019,460009,46
15,A_AB_COPD_DY,50,2017,460026,46
24,A_AB_COPD_DY,50,2020,460009,46
16,A_AB_COPD_DY,50,2021,460007,46
12,A_AB_COPD_DY,50,2021,460023,46
12,Emesis,50,2017,461307,46
12,Emesis,50,2022,460006,46
12,A_AB_COPD_DY,50,2020,460010,46
18,A_AB_COPD_DY,50,2018,460010,46
12,A_AB_COPD_DY,50,2022,460047,46
48,A_AB_COPD_DY,50,2018,460021,46
12,A_AB_COPD_DY,50,2020,460004,46
12,A_AB_COPD_DY,50,2022,460019,46
18,A_AB_COPD_DY,50,2018,460051,46
16,Emesis,50,2018,460021,46
12,A_AB_COPD_DY,50,2022,460044,46
54,A_AB_COPD_DY,50,2021,460021,46
12,A_AB_COPD_DY,50,2021,460058,46
27,A_AB_COPD_DY,50,2019,460047,46
11,A_AB_COPD_DY,50,2022,461819,46
11,A_AB_COPD_DY,50,2022,461302,46
12,Emesis,50,2017,460009,46
14,A_AB_COPD_DY,50,2017,460006,46
24,A_AB_COPD_DY,50,2021,460047,46
12,Emesis,50,2018,461333,46
11,A_AB_COPD_DY,50,2018,461303,46
12,Emesis,50,2019,460009,46
12,A_AB_COPD_DY,50,2020,460005,46
12,A_AB_COPD_DY,50,2020,460047,46
12,Emesis,50,2022,460009,46
23,A_AB_COPD_DY,50,2019,460001,46
12,A_AB_COPD_DY,50,2021,460019,46
18,Emesis,51,2017,460021,46
24,A_AB_COPD_DY,51,2020,460015,46
18,A_AB_COPD_DY,51,2022,460004,46
12,A_AB_COPD_DY,51,2019,460011,46
12,A_AB_COPD_DY,51,2017,460013,46
66,A_AB_COPD_DY,51,2017,460009,46
12,Emesis,51,2018,460021,46
50,A_AB_COPD_DY,51,2018,460009,46
12,A_AB_COPD_DY,51,2017,461302,46
41,A_AB_COPD_DY,51,2020,460004,46
17,A_AB_COPD_DY,51,2021,460009,46
30,A_AB_COPD_DY,51,2020,460021,46
18,A_AB_COPD_DY,51,2022,460021,46
18,A_AB_COPD_DY,51,2022,460009,46
12,A_AB_COPD_DY,51,2017,460001,46
18,A_AB_COPD_DY,51,2018,460047,46
12,A_AB_COPD_DY,51,2020,460010,46
22,A_AB_COPD_DY,51,2018,460010,46
18,A_AB_COPD_DY,51,2021,460010,46
18,A_AB_COPD_DY,51,2019,460004,46
18,A_AB_COPD_DY,51,2020,460047,46
36,A_AB_COPD_DY,51,2021,460021,46
12,A_AB_COPD_DY,51,2019,460021,46
18,A_AB_COPD_DY,51,2020,460057,46
35,A_AB_COPD_DY,51,2018,460021,46
12,Emesis,51,2020,460009,46
12,A_AB_COPD_DY,51,2022,460060,46
12,A_AB_COPD_DY,51,2019,460010,46
18,Emesis,51,2021,460009,46
12,A_AB_COPD_DY,51,2022,461835,46
12,A_AB_COPD_DY,51,2021,460004,46
72,A_AB_COPD_DY,51,2020,460009,46
27,A_AB_COPD_DY,51,2017,460010,46
22,A_AB_COPD_DY,51,2019,460047,46
27,A_AB_COPD_DY,51,2017,460004,46
11,A_AB_COPD_DY,51,2021,460001,46
22,A_AB_COPD_DY,51,2019,460007,46
17,A_AB_COPD_DY,51,2017,460047,46
34,A_AB_COPD_DY,51,2019,460009,46
19,A_AB_COPD_DY,51,2018,460007,46
12,A_AB_COPD_DY,51,2019,461817,46
42,A_AB_COPD_DY,51,2017,460021,46
16,A_AB_COPD_DY,52,2021,460007,46
22,A_AB_COPD_DY,52,2017,460009,46
12,A_AB_COPD_DY,52,2021,460041,46
21,A_AB_COPD_DY,52,2019,460010,46
12,A_AB_COPD_DY,52,2018,461303,46
18,A_AB_COPD_DY,52,2019,460021,46
40,A_AB_COPD_DY,52,2020,460021,46
12,A_AB_COPD_DY,52,2022,460030,46
12,A_AB_COPD_DY,52,2020,460004,46
23,Emesis,52,2021,460009,46
13,A_AB_COPD_DY,52,2018,460047,46
18,A_AB_COPD_DY,52,2019,460007,46
12,Emesis,52,2021,462525,46
12,A_AB_COPD_DY,52,2022,460058,46
12,A_AB_COPD_DY,52,2022,460015,46
35,A_AB_COPD_DY,52,2021,460009,46
16,A_AB_COPD_DY,52,2019,460004,46
42,A_AB_COPD_DY,52,2019,460009,46
24,A_AB_COPD_DY,52,2020,460009,46
30,A_AB_COPD_DY,52,2022,460021,46
18,A_AB_COPD_DY,52,2018,460009,46
12,A_AB_COPD_DY,52,2018,463813,46
24,A_AB_COPD_DY,52,2022,460010,46
12,A_AB_COPD_DY,52,2017,460023,46
18,A_AB_COPD_DY,52,2021,460001,46
12,Emesis,52,2020,460009,46
11,Emesis,52,2018,460001,46
18,A_AB_COPD_DY,52,2022,460009,46
12,A_AB_COPD_DY,52,2020,460010,46
12,Emesis,52,2022,460007,46
18,A_AB_COPD_DY,52,2022,460001,46
12,A_AB_COPD_DY,52,2018,460010,46
18,A_AB_COPD_DY,52,2022,460004,46
12,A_AB_COPD_DY,52,2022,463810,46
12,A_AB_COPD_DY,52,2020,460011,46
33,A_AB_COPD_DY,52,2017,460021,46
15,Emesis,52,2017,462525,46
12,Emesis,53,2020,460004,46
12,A_AB_COPD_DY,53,2020,460019,46
12,A_AB_COPD_DY,53,2020,460021,46
11,A_AB_COPD_DY,53,2020,46T003,46
18,A_AB_COPD_DY,53,2020,460004,46
36,A_AB_COPD_DY,53,2020,460009,46
